usage_id,customer_id,usage_date,ai_requests,active_users,api_calls,hours_saved
3216,494,2025-07-29,834,13,314,8.47
3217,150,2025-12-19,890,13,317,11.83
3218,464,2026-04-01,774,18,306,7.68
3219,216,2025-05-14,850,10,324,13.32
3220,191,2025-04-04,856,20,281,5.46
3221,215,2025-03-14,842,23,332,6.24
3222,393,2025-06-02,834,24,302,13.78
3223,463,2025-06-10,863,13,296,20.15
3224,402,2025-05-27,842,11,347,17.89
3225,14,2026-05-30,841,17,339,13.8
3226,436,2025-02-13,859,20,300,7.66
3227,175,2026-03-27,878,21,309,13.96
3228,345,2026-06-23,875,17,327,14.47
3229,105,2025-10-26,846,18,323,15.75
3230,414,2025-12-25,863,18,333,5.12
3231,24,2025-06-13,809,28,328,10.35
3232,106,2025-04-30,840,25,317,16.32
3233,359,2026-07-26,851,17,333,9.68
3234,338,2025-12-18,871,18,297,16.75
3235,139,2025-02-13,817,28,316,13.23
3236,221,2025-11-05,873,18,304,17.39
3237,260,2025-04-24,830,16,290,6.13
3238,386,2025-06-19,832,18,286,7.24
3239,73,2025-10-13,872,17,335,16.03
3240,45,2026-02-02,872,18,333,10.5
3241,282,2026-05-07,846,11,327,20.9
3242,20,2025-04-12,790,14,291,11.24
3243,463,2026-03-28,851,25,295,5.46
3244,14,2026-06-15,869,23,335,7.55
3245,198,2026-06-18,822,14,349,12.27
3246,296,2026-05-01,886,13,315,7.24
3247,462,2025-07-16,865,14,322,11.61
3248,104,2025-11-12,801,19,305,8.59
3249,468,2025-02-04,825,17,334,12.63
3250,315,2025-08-08,858,17,342,13.1
3251,489,2025-09-19,849,22,321,17.13
3252,450,2025-01-20,834,16,342,18.67
3253,202,2025-07-17,880,14,308,17.4
3254,44,2025-05-05,828,14,308,5.89
3255,81,2026-07-21,847,21,309,10.77
3256,308,2026-05-05,875,8,329,13.68
3257,66,2025-09-10,812,16,307,9.88
3258,455,2025-12-10,827,9,350,18.97
3259,453,2026-03-27,787,13,332,16.95
3260,435,2025-04-19,829,15,305,9.27
3261,460,2025-05-23,848,22,325,7.26
3262,31,2025-05-04,844,11,329,14.86
3263,168,2025-08-23,828,17,333,19.62
3264,169,2025-07-23,847,11,316,19.86
3265,318,2025-11-06,867,17,308,13.41
3266,290,2025-02-14,840,12,330,19.11
3267,398,2026-01-29,887,18,302,6.53
3268,398,2025-01-18,859,15,319,13.49
3269,325,2025-02-18,855,17,315,20.49
3270,95,2025-07-27,844,18,326,11.31
3271,358,2025-02-18,867,17,325,8.57
3272,228,2025-02-25,877,23,297,21.16
3273,354,2025-05-21,843,18,323,15.29
3274,29,2025-12-02,898,15,306,15.47
3275,498,2025-04-22,808,17,307,13.65
3276,500,2026-05-08,843,20,312,14.28
3277,59,2025-06-08,882,9,347,12.07
3278,41,2026-05-13,835,15,320,5.8
3279,129,2025-09-30,854,16,328,12.32
3280,453,2025-10-27,848,18,335,15.44
3281,284,2026-05-02,811,22,331,12.75
3282,389,2025-08-23,865,10,322,21.36
3283,123,2026-03-07,860,21,324,9.86
3284,485,2025-09-02,817,24,311,7.05
3285,6,2026-04-24,832,21,336,18.58
3286,468,2025-02-23,875,25,310,11.8
3287,300,2025-04-26,836,23,333,12.65
3288,306,2025-05-01,890,22,336,22.01
3289,371,2025-03-15,857,18,350,7.65
3290,332,2025-05-10,861,20,314,18.97
3291,73,2025-03-18,848,18,341,11.67
3292,407,2025-06-07,837,27,354,19.15
3293,261,2025-02-02,892,15,325,4.76
3294,129,2025-07-01,843,18,328,11.51
3295,74,2026-02-05,881,16,338,9.64
3296,148,2025-02-12,840,19,325,14.95
3297,373,2025-07-22,857,12,306,13.21
3298,55,2025-04-05,823,9,339,10.55
3299,322,2026-04-10,920,19,329,18.98
3300,403,2026-05-02,818,12,324,9.58
3301,180,2026-05-14,849,23,319,15.39
3302,83,2025-08-23,857,21,317,16.72
3303,488,2025-10-29,818,15,333,5.43
3304,134,2025-04-17,832,15,330,15.09
3305,129,2025-06-27,902,16,355,19.38
3306,24,2025-12-26,857,22,317,5.51
3307,77,2026-03-17,846,21,328,12.02
3308,349,2025-07-05,843,21,326,10.15
3309,282,2026-03-13,866,8,339,17.78
3310,145,2025-06-07,828,23,332,18.93
3311,171,2026-02-04,824,22,305,6.77
3312,342,2025-04-07,917,17,342,21.0
3313,482,2025-01-13,872,19,305,18.07
3314,254,2026-03-15,781,18,315,18.28
3315,301,2025-08-11,823,11,354,9.8
3316,268,2025-12-09,851,18,331,7.91
3317,213,2025-04-13,882,18,322,20.15
3318,20,2026-01-13,849,15,300,14.53
3319,461,2026-04-29,840,25,294,8.22
3320,43,2026-05-13,877,18,329,4.54
3321,129,2025-03-14,820,16,332,17.03
3322,48,2025-06-15,845,19,314,6.83
3323,25,2025-02-05,878,17,313,18.92
3324,395,2025-09-21,865,25,323,14.47
3325,277,2026-05-05,857,14,295,16.01
3326,487,2026-02-07,853,23,318,9.37
3327,367,2026-05-15,909,12,260,15.83
3328,86,2025-12-26,847,20,281,12.03
3329,205,2026-08-12,906,28,340,16.24
3330,71,2025-08-11,881,20,342,17.81
3331,249,2026-04-06,835,18,293,20.66
3332,264,2025-07-26,801,25,335,11.81
3333,80,2026-06-24,866,12,302,12.72
3334,465,2025-02-18,848,18,337,6.37
3335,219,2026-03-29,841,20,317,14.03
3336,244,2026-02-10,845,22,355,13.23
3337,295,2025-05-06,891,15,319,10.38
3338,24,2025-01-18,834,15,304,18.26
3339,313,2026-02-07,802,16,300,11.35
3340,3,2025-12-09,859,17,347,13.19
3341,131,2025-02-18,828,16,293,12.38
3342,290,2026-07-31,825,14,318,13.07
3343,220,2026-07-04,891,21,337,5.44
3344,172,2025-01-28,848,12,283,15.62
3345,173,2025-02-02,867,26,309,9.2
3346,384,2026-04-13,853,26,315,19.27
3347,106,2025-07-12,869,20,325,12.2
3348,494,2025-04-11,827,17,333,15.47
3349,248,2025-03-31,810,19,332,15.56
3350,158,2025-07-13,850,19,326,8.41
3351,287,2026-07-24,860,22,320,7.93
3352,361,2025-04-17,804,18,312,4.7
3353,99,2025-12-10,845,34,349,8.12
3354,146,2025-08-26,910,32,318,22.68
3355,281,2025-04-21,854,9,322,20.19
3356,257,2026-04-02,833,16,334,12.76
3357,406,2026-06-23,877,22,320,5.48
3358,214,2025-12-12,851,19,302,8.73
3359,393,2026-04-27,876,21,291,6.4
3360,117,2026-05-27,827,11,281,10.48
3361,464,2025-08-06,837,22,328,11.58
3362,492,2025-08-24,890,14,280,10.42
3363,236,2026-04-06,854,19,321,18.37
3364,37,2025-01-19,833,13,298,18.63
3365,339,2026-04-15,900,23,291,12.51
3366,75,2025-04-02,826,13,319,15.33
3367,149,2025-04-19,856,14,315,7.74
3368,297,2026-07-08,865,19,332,14.98
3369,90,2026-01-05,846,19,311,4.58
3370,227,2025-08-07,863,17,322,6.26
3371,33,2025-12-18,820,19,322,17.13
3372,25,2026-08-16,861,15,340,7.15
3373,333,2025-11-15,818,23,348,14.96
3374,79,2025-12-23,908,16,335,16.15
3375,147,2025-10-13,883,17,326,8.0
3376,426,2026-07-15,934,16,330,10.26
3377,300,2025-07-25,838,18,322,18.2
3378,412,2026-01-29,863,20,321,8.46
3379,257,2025-08-27,854,18,331,5.42
3380,257,2025-07-29,838,19,327,14.41
3381,12,2025-11-28,826,17,290,15.26
3382,367,2026-02-20,789,26,307,18.99
3383,475,2026-01-01,863,24,328,17.31
3384,298,2025-03-14,833,15,337,10.67
3385,413,2026-07-14,847,17,296,16.45
3386,329,2026-07-31,876,20,315,18.91
3387,191,2025-03-30,838,21,344,11.84
3388,27,2026-02-24,847,21,343,5.75
3389,165,2025-10-19,844,19,321,18.81
3390,189,2026-07-06,819,23,310,17.63
3391,462,2025-05-11,878,13,314,11.6
3392,394,2026-02-09,805,15,294,19.69
3393,193,2026-05-24,869,25,294,16.78
3394,391,2026-03-05,842,18,353,4.22
3395,268,2025-04-28,866,18,355,9.47
3396,307,2025-03-29,856,21,332,15.22
3397,379,2025-06-12,801,13,303,15.39
3398,337,2025-06-24,877,19,348,12.62
3399,467,2025-08-31,832,21,304,4.34
3400,377,2025-12-21,875,11,326,19.77
3401,37,2026-08-12,799,18,308,12.36
3402,248,2026-03-11,869,22,311,11.86
3403,237,2025-11-12,819,23,335,12.39
3404,273,2026-04-02,782,12,297,14.23
3405,109,2026-05-26,851,15,326,16.19
3406,152,2026-07-05,839,17,308,19.11
3407,43,2025-08-15,843,17,348,12.67
3408,431,2025-01-23,817,17,311,10.38
3409,5,2025-07-09,850,19,338,7.69
3410,289,2025-08-25,859,16,294,11.94
3411,103,2025-04-27,893,19,317,14.44
3412,409,2025-03-14,875,13,316,13.46
3413,127,2026-02-06,812,22,325,4.8
3414,51,2025-07-17,868,10,301,5.53
3415,256,2025-12-18,849,27,328,10.82
3416,408,2026-05-27,877,19,299,16.14
3417,34,2025-06-08,850,17,324,19.55
3418,146,2026-02-12,831,19,330,8.7
3419,39,2025-11-15,811,19,318,18.38
3420,110,2025-05-22,870,21,329,7.5
3421,34,2025-10-13,900,18,335,18.65
3422,211,2026-05-19,887,16,319,19.89
3423,215,2025-12-01,797,14,347,12.7
3424,356,2026-05-25,838,15,336,16.77
3425,326,2025-03-15,915,23,313,11.41
3426,159,2025-07-20,820,21,335,14.54
3427,35,2025-12-22,794,24,323,7.63
3428,210,2025-08-19,862,17,320,4.75
3429,125,2025-12-06,812,16,303,12.88
3430,31,2025-04-13,878,17,331,5.08
3431,223,2025-09-04,910,14,301,15.55
3432,359,2026-02-08,833,13,335,5.35
3433,432,2025-04-23,810,18,290,7.17
3434,20,2026-06-15,836,14,371,15.82
3435,17,2025-01-16,823,18,332,4.19
3436,398,2025-01-25,860,16,315,12.21
3437,220,2025-01-15,843,17,322,6.59
3438,169,2025-10-21,842,23,332,11.33
3439,28,2026-02-15,893,21,336,5.07
3440,384,2025-04-29,842,21,327,5.41
3441,251,2026-07-20,897,11,318,5.53
3442,311,2025-05-15,838,21,317,19.4
3443,135,2025-02-25,817,21,321,16.11
3444,265,2025-10-12,824,24,314,15.75
3445,410,2026-02-01,831,16,321,14.5
3446,337,2026-07-10,812,14,313,8.73
3447,345,2026-04-23,841,20,343,11.92
3448,460,2025-12-27,844,16,293,18.43
3449,449,2025-04-08,863,17,312,11.7
3450,146,2026-02-06,893,23,328,16.92
3451,59,2025-12-29,880,17,322,16.15
3452,278,2025-11-11,869,16,328,18.98
3453,280,2025-05-31,847,19,308,16.55
3454,356,2025-05-17,875,13,333,9.93
3455,493,2025-07-06,838,15,324,12.14
3456,461,2025-06-14,822,18,313,17.79
3457,113,2026-05-17,832,15,336,5.38
3458,331,2025-06-19,829,17,297,6.66
3459,353,2026-08-21,868,14,306,14.67
3460,32,2026-03-02,853,10,305,18.08
3461,252,2025-02-23,843,22,296,13.32
3462,276,2026-07-06,878,12,337,16.68
3463,219,2025-11-21,822,29,337,18.09
3464,176,2025-06-19,872,21,325,19.44
3465,15,2026-05-08,823,21,324,16.41
3466,212,2025-03-01,799,17,305,9.03
3467,395,2025-09-20,871,22,309,10.0
3468,248,2025-06-16,814,25,349,17.78
3469,108,2025-06-29,837,14,281,17.78
3470,94,2025-06-10,862,16,328,5.03
3471,371,2026-05-05,830,23,332,14.04
3472,128,2026-01-17,842,20,298,12.33
3473,434,2026-05-18,858,9,323,14.32
3474,53,2025-03-14,855,17,310,11.46
3475,333,2026-03-07,851,20,338,5.53
3476,454,2025-02-14,833,10,304,5.38
3477,457,2025-01-17,871,19,303,7.25
3478,133,2026-06-06,823,13,310,4.2
3479,131,2026-05-23,838,16,329,13.69
3480,43,2025-01-24,840,17,336,15.72
3481,108,2025-11-03,831,17,322,13.82
3482,47,2025-07-11,856,18,341,8.78
3483,360,2026-05-09,789,18,308,11.34
3484,99,2025-05-29,865,18,309,18.74
3485,201,2026-07-03,855,19,335,14.09
3486,389,2025-04-11,806,26,298,11.73
3487,112,2026-08-05,879,20,282,10.36
3488,465,2026-02-13,820,23,325,5.76
3489,248,2025-11-09,850,22,324,18.29
3490,388,2025-03-07,866,18,338,13.17
3491,274,2026-02-06,858,11,318,10.25
3492,262,2026-08-22,836,21,329,5.74
3493,227,2025-11-03,852,18,308,11.31
3494,450,2025-04-08,853,16,335,17.07
3495,99,2026-06-28,861,15,363,7.99
3496,383,2025-06-18,850,22,347,13.52
3497,146,2025-09-07,806,21,330,4.36
3498,471,2026-06-30,835,20,334,4.79
3499,285,2025-06-17,800,13,309,10.87
3500,288,2026-06-27,823,26,333,5.29
